VALUE,EVT_Name,LFRDB,EVT_Fuel,EVT_Fuel_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,r,g,b,Red,Green,Blue
9041,Atlantic Coastal Plain Blackwater Stream Floodplain Forest,9041,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9542,Atlantic Coastal Plain Blackwater Stream Floodplain Herbaceous,9041,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9541,Atlantic Coastal Plain Blackwater Stream Floodplain Shrubland,9041,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9042,Atlantic Coastal Plain Brownwater Stream Floodplain Forest,9042,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9068,Central Texas Coastal Prairie Riparian Forest,9068,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9570,Central Texas Coastal Prairie Riparian Herbaceous,9068,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9568,Central Texas Coastal Prairie Riparian Shrubland,9068,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9085,East Gulf Coastal Plain Small Stream and River Floodplain Forest,9085,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9586,East Gulf Coastal Plain Small Stream and River Floodplain Herbaceous,9085,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9585,East Gulf Coastal Plain Small Stream and River Floodplain Shrubland,9085,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9192,Northern Atlantic Coastal Plain Pond,9192,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9195,Northern Atlantic Coastal Plain Riparian and Floodplain Forest,9195,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9696,Northern Atlantic Coastal Plain Riparian and Floodplain Herbaceous,9195,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9695,Northern Atlantic Coastal Plain Riparian and Floodplain Shrubland,9195,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9220,South Florida Pond-apple/Popash Slough,9220,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9222,South Florida Slough Gator Hole and Willow Head Herbaceous,9222,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9722,South Florida Slough Gator Hole and Willow Head Woodland,9222,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9284,West Gulf Coastal Plain Small Stream and River Forest,9284,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9785,West Gulf Coastal Plain Small Stream and River Herbaceous,9284,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9784,West Gulf Coastal Plain Small Stream and River Shrubland,9284,2474,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9117,Laurentian-Acadian Floodplain Forest,9117,2475,Tr Laurentian-Acadian Floodplain Systems,Tree,666,Riparian,Eastern Floodplain Forests,SAF 39: Black Ash-American Elm-Red Maple,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,50,137,168,0.19607800000,0.53725500000,0.65882400000
9617,Laurentian-Acadian Floodplain Shrubland,9117,2475,Tr Laurentian-Acadian Floodplain Systems,Shrub,666,Riparian,Eastern Floodplain Forests,SAF 39: Black Ash-American Elm-Red Maple,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,50,137,168,0.19607800000,0.53725500000,0.65882400000
9268,Tamaulipan Ramadero,9268,2476,Tr Tamaulipan Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6,53,122,0.02352900000,0.20784300000,0.47843100000
7573,Tamaulipan Riparian Herbaceous,7467,2476,Tr Tamaulipan Riparian Systems,Herb,668,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6,53,122,0.02352900000,0.20784300000,0.47843100000
7562,Tamaulipan Riparian Shrubland,7467,2476,Tr Tamaulipan Riparian Systems,Shrub,668,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6,53,122,0.02352900000,0.20784300000,0.47843100000
7476,Tamaulipan Riparian Woodland,7467,2476,Tr Tamaulipan Riparian Systems,Tree,668,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6,53,122,0.02352900000,0.20784300000,0.47843100000
9055,Boreal-Laurentian Bog,9055,2477,Tr Boreal Acidic Peatland Systems,Shrub,683,Riparian,Peatland Forests,SAF 13: Black Spruce-Tamarack,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,186,163,119,0.72941200000,0.63921600000,0.46666700000
9056,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,9056,2477,Tr Boreal Acidic Peatland Systems,Tree,683,Riparian,Peatland Forests,SAF 13: Black Spruce-Tamarack,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,186,163,119,0.72941200000,0.63921600000,0.46666700000
9216,South Florida Bayhead Swamp,9216,2478,Tr Caribbean Swamp System,Tree,694,Riparian,Atlantic Swamp Forests,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,91,195,199,0.35686300000,0.76470600000,0.78039200000
9218,South Florida Hydric Hammock,9218,2478,Tr Caribbean Swamp System,Tree,694,Riparian,Atlantic Swamp Forests,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,91,195,199,0.35686300000,0.76470600000,0.78039200000
9066,Central Interior Highlands and Appalachian Sinkhole and Depression Pond,9066,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9075,Cumberland Seepage Forest,9075,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9106,High Allegheny Wetland,9106,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9174,North-Central Appalachian Acidic Swamp,9174,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 72: Peatland Forests,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9677,North-Central Interior and Appalachian Acidic Peatland Shrubland,9177,2479,Tr Central Interior and Appalachian Swamp Systems,Shrub,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous shrubland,0,92,0,0.00000000000,0.36078400000,0.00000000000
9177,North-Central Interior and Appalachian Acidic Peatland Woodland,9177,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 72: Peatland Forests,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9178,North-Central Interior and Appalachian Rich Swamp,9178,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 39: Black Ash-American Elm-Red Maple,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9209,Piedmont Seepage Wetland,9209,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9210,Piedmont Upland Depression Swamp,9210,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 88: Willow Oak-Water Oak-Diamondleaf Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,145,255,115,0.56862700000,1.00000000000,0.45098000000
9232,Southern and Central Appalachian Bog and Fen,9232,2479,Tr Central Interior and Appalachian Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 61: River Birch-Sycamore,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
9080,East Gulf Coastal Plain Freshwater Tidal Wooded Swamp,9080,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9083,East Gulf Coastal Plain Northern Seepage Swamp,9083,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9138,Mississippi River Bottomland Depression,9138,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9187,Northern Atlantic Coastal Plain Basin Peat Swamp,9187,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,SAF 97: Atlantic White Cedar,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9188,Northern Atlantic Coastal Plain Basin Swamp and Wet Hardwood Forest,9188,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9198,Northern Atlantic Coastal Plain Tidal Swamp,9198,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9245,Southern Atlantic Coastal Plain Tidal Wooded Swamp,9245,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9248,Southern Coastal Plain Hydric Hammock,9248,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9249,Southern Coastal Plain Nonriverine Basin Swamp,9249,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
9283,West Gulf Coastal Plain Near-Coast Large River Swamp,9283,2480,Tr Gulf and Atlantic Coastal Plain Swamp Systems,Tree,694,Riparian,Atlantic Swamp Forests,LF 47: Gulf Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216,216,191,0.84705900000,0.84705900000,0.74902000000
7481,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,7481,2481,Tr Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Tree,694,Riparian,Atlantic Swamp Forests,SAF 39: Black Ash-American Elm-Red Maple,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,50,137,168,0.19607800000,0.53725500000,0.65882400000
7482,Great Plains Prairie Pothole,7482,2482,He Great Plains Prairie Pothole,Herb,650,Riparian,Depressional Wetland,LF 43: Great Plains Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,91,195,199,0.35686300000,0.76470600000,0.78039200000
7483,South Florida Everglades Sawgrass Marsh,7483,2483,Tr South Florida Everglades Sawgrass Marsh,Herb,653,Riparian,Atlantic Coastal Marsh,SRM 818: Florida Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,153,0,1.00000000000,0.60000000000,0.00000000000
7484,South Florida Wet Marl Prairie,7484,2484,He South Florida Wet Marl Prairie,Herb,675,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,153,0,1.00000000000,0.60000000000,0.00000000000
7485,East Gulf Coastal Plain Wet Prairie,7485,2485,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Herb,675,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,153,0,1.00000000000,0.60000000000,0.00000000000
7578,East Gulf Coastal Plain Wet Savanna,7485,2485,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Tree,675,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,153,0,1.00000000000,0.60000000000,0.00000000000
7486,Texas Saline Coastal Prairie,7486,2486,He Texas Saline Coastal Prairie,Herb,675,Riparian,Inland Marshes and Prairies,SRM 806: Gulf Coast Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,153,0,1.00000000000,0.60000000000,0.00000000000
7487,Texas-Louisiana Coastal Prairie Pondshore,7487,2487,He Texas-Louisiana Coastal Prairie Pondshore,Herb,675,Riparian,Inland Marshes and Prairies,SRM 711: Bluestem-Sacahuista Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,137,64,1.00000000000,0.53725500000,0.25098000000
