Site,Date,Transect,Meter,Species,Shrub_or_Tree,Height_cm,Width_cm,Length_cm,Tree.DBH_cm,Comments,Entered.by,Review.comment,Volume,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L,oldBAT,youngBAT,std.biomass,biomass
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,170,100,55,NA,NA,AMM,NA,935000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4290.025905,2924.0816,NA,NA,NA,4290.025905
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,160,150,130,NA,NA,AMM,NA,3120000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,14315.38056,9757.3632,NA,NA,NA,14315.38056
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,175,145,85,NA,NA,AMM,NA,2156875,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,9896.309758,6745.3246,NA,NA,NA,9896.309758
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,160,150,100,NA,NA,AMM,NA,2400000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,11011.8312,7505.664,NA,NA,NA,11011.8312
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,170,60,70,NA,NA,AMM,NA,714000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3276.019782,2232.93504,NA,NA,NA,3276.019782
HIBADR,42976,2,0-5,Ceanothus integerrimus,Shrub,160,55,40,NA,NA,AMM,NA,352000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1615.068576,1100.83072,NA,NA,NA,1615.068576
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,175,160,NA,NA,AMM,NA,5040000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,23124.84552,15761.8944,NA,NA,NA,23124.84552
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,160,150,NA,NA,AMM,NA,4320000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,19821.29616,13510.1952,NA,NA,NA,19821.29616
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,115,170,150,NA,NA,AMM,NA,2932500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13455.08125,9170.9832,NA,NA,NA,13455.08125
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,175,180,NA,NA,AMM,NA,5670000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,26015.45121,17732.1312,NA,NA,NA,26015.45121
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,200,140,170,NA,NA,AMM,NA,4760000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,21840.13188,14886.2336,NA,NA,NA,21840.13188
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,110,130,NA,NA,AMM,NA,2574000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,11810.18896,8049.82464,NA,NA,NA,11810.18896
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,200,140,130,NA,NA,AMM,NA,3640000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,16701.27732,11383.5904,NA,NA,NA,16701.27732
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,170,160,110,NA,NA,AMM,NA,2992000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13728.0829,9357.06112,NA,NA,NA,13728.0829
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,170,100,140,NA,NA,AMM,NA,2380000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10920.06594,7443.1168,NA,NA,NA,10920.06594
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,130,150,NA,NA,AMM,NA,3510000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,16104.80313,10977.0336,NA,NA,NA,16104.80313
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,200,70,80,NA,NA,AMM,NA,1120000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,5138.85456,3502.6432,NA,NA,NA,5138.85456
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,120,130,NA,NA,AMM,NA,2808000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,12883.8425,8781.62688,NA,NA,NA,12883.8425
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,190,140,120,NA,NA,AMM,NA,3192000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,14645.7355,9982.53312,NA,NA,NA,14645.7355
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,190,110,70,NA,NA,AMM,NA,1463000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,6712.628769,4575.32768,NA,NA,NA,6712.628769
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,180,105,70,NA,NA,AMM,NA,1323000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,6070.271949,4137.49728,NA,NA,NA,6070.271949
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,135,75,90,NA,NA,AMM,NA,911250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4181.054659,2849.8068,NA,NA,NA,4181.054659
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,105,90,90,NA,NA,AMM,NA,850500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3902.317682,2659.81968,NA,NA,NA,3902.317682
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,155,70,75,NA,NA,AMM,NA,813750,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3733.699016,2544.8892,NA,NA,NA,3733.699016
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,170,105,120,NA,NA,AMM,NA,2142000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,9828.059346,6698.80512,NA,NA,NA,9828.059346
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,165,45,50,NA,NA,AMM,NA,371250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1703.392639,1161.0324,NA,NA,NA,1703.392639
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,80,180,75,NA,NA,AMM,NA,1080000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4955.32404,3377.5488,NA,NA,NA,4955.32404
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,110,115,65,NA,NA,AMM,NA,822250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3772.699252,2571.47176,NA,NA,NA,3772.699252
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,170,145,130,NA,NA,AMM,NA,3204500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,14703.08878,10021.62512,NA,NA,NA,14703.08878
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,185,155,160,NA,NA,AMM,NA,4588000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,21050.95064,14348.32768,NA,NA,NA,21050.95064
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,175,130,125,NA,NA,AMM,NA,2843750,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13047.87291,8893.43,NA,NA,NA,13047.87291
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,165,90,125,NA,NA,AMM,NA,1856250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8516.963194,5805.162,NA,NA,NA,8516.963194
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,185,150,160,NA,NA,AMM,NA,4440000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,20371.88772,13885.4784,NA,NA,NA,20371.88772
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,175,165,85,NA,NA,AMM,NA,2454375,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,11261.318,7675.7142,NA,NA,NA,11261.318
HIBADR,42976,2,43230,Ceanothus integerrimus,Shrub,185,150,100,NA,NA,AMM,NA,2775000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,12732.42982,8678.424,NA,NA,NA,12732.42982
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,190,200,160,NA,NA,AMM,NA,6080000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,27896.63904,19014.3488,NA,NA,NA,27896.63904
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,205,150,160,NA,NA,AMM,NA,4920000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,22574.25396,15386.6112,NA,NA,NA,22574.25396
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,200,100,145,NA,NA,AMM,NA,2900000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13305.9627,9069.344,NA,NA,NA,13305.9627
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,180,210,170,NA,NA,AMM,NA,6426000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,29484.17804,20096.41536,NA,NA,NA,29484.17804
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,170,160,150,NA,NA,AMM,NA,4080000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,18720.11304,12759.6288,NA,NA,NA,18720.11304
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,145,195,110,NA,NA,AMM,NA,3110250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,14270.645,9726.87144,NA,NA,NA,14270.645
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,210,155,140,NA,NA,AMM,NA,4557000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,20908.71449,14251.37952,NA,NA,NA,20908.71449
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,220,115,130,NA,NA,AMM,NA,3289000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,15090.79701,10285.88704,NA,NA,NA,15090.79701
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,175,95,140,NA,NA,AMM,NA,2327500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10679.18213,7278.9304,NA,NA,NA,10679.18213
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,180,100,90,NA,NA,AMM,NA,1620000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7432.98606,5066.3232,NA,NA,NA,7432.98606
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,160,110,100,NA,NA,AMM,NA,1760000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8075.34288,5504.1536,NA,NA,NA,8075.34288
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,220,170,110,NA,NA,AMM,NA,4114000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,18876.11398,12865.95904,NA,NA,NA,18876.11398
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,200,120,95,NA,NA,AMM,NA,2280000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10461.23964,7130.3808,NA,NA,NA,10461.23964
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,175,100,110,NA,NA,AMM,NA,1925000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8832.406275,6020.168,NA,NA,NA,8832.406275
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,190,85,135,NA,NA,AMM,NA,2180250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10003.56041,6818.42664,NA,NA,NA,10003.56041
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,190,145,130,NA,NA,AMM,NA,3581500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,16432.86393,11200.63984,NA,NA,NA,16432.86393
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,195,290,210,NA,NA,AMM,NA,11875500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,54487.91726,37138.96368,NA,NA,NA,54487.91726
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,200,250,110,NA,NA,AMM,NA,5500000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,25235.4465,17200.48,NA,NA,NA,25235.4465
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,165,125,80,NA,NA,AMM,NA,1650000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7570.63395,5160.144,NA,NA,NA,7570.63395
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,190,115,105,NA,NA,AMM,NA,2294250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10526.62239,7174.94568,NA,NA,NA,10526.62239
HIBADR,42976,2,15-20,Ceanothus integerrimus,Shrub,165,155,150,NA,NA,AMM,NA,3836250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,17601.72393,11997.3348,NA,NA,NA,17601.72393
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,210,170,150,NA,NA,AMM,NA,5355000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,24570.14837,16747.0128,NA,NA,NA,24570.14837
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,220,150,110,NA,NA,AMM,NA,3630000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,16655.39469,11352.3168,NA,NA,NA,16655.39469
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,220,150,170,NA,NA,AMM,NA,5610000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,25740.15543,17544.4896,NA,NA,NA,25740.15543
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,200,110,120,NA,NA,AMM,NA,2640000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,12113.01432,8256.2304,NA,NA,NA,12113.01432
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,190,160,140,NA,NA,AMM,NA,4256000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,19527.64733,13310.04416,NA,NA,NA,19527.64733
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,190,160,130,NA,NA,AMM,NA,3952000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,18132.81538,12359.32672,NA,NA,NA,18132.81538
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,230,130,150,NA,NA,AMM,NA,4485000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,20578.35956,14026.2096,NA,NA,NA,20578.35956
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,230,160,150,NA,NA,AMM,NA,5520000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,25327.21176,17263.0272,NA,NA,NA,25327.21176
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,125,100,NA,NA,AMM,NA,2125000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,9750.058875,6645.64,NA,NA,NA,9750.058875
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,155,190,NA,NA,AMM,NA,5006500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,22971.13871,15657.12784,NA,NA,NA,22971.13871
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,120,115,NA,NA,AMM,NA,2346000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10764.065,7336.78656,NA,NA,NA,10764.065
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,180,160,125,NA,NA,AMM,NA,3600000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,16517.7468,11258.496,NA,NA,NA,16517.7468
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,185,210,120,NA,NA,AMM,NA,4662000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,21390.48211,14579.75232,NA,NA,NA,21390.48211
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,145,90,NA,NA,AMM,NA,2218500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10179.06147,6938.04816,NA,NA,NA,10179.06147
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,110,95,NA,NA,AMM,NA,1776500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8151.04922,5555.75504,NA,NA,NA,8151.04922
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,165,135,70,NA,NA,AMM,NA,1559250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7154.249083,4876.33608,NA,NA,NA,7154.249083
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,185,100,95,NA,NA,AMM,NA,1757500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8063.872223,5496.3352,NA,NA,NA,8063.872223
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,210,200,160,NA,NA,AMM,NA,6720000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,30833.12736,21015.8592,NA,NA,NA,30833.12736
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,170,100,130,NA,NA,AMM,NA,2210000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10140.06123,6911.4656,NA,NA,NA,10140.06123
HIBADR,42976,2,43388,Ceanothus integerrimus,Shrub,180,200,150,NA,NA,AMM,NA,5400000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,24776.6202,16887.744,NA,NA,NA,24776.6202
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,210,200,200,NA,NA,AMM,NA,8400000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,38541.4092,26269.824,NA,NA,NA,38541.4092
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,180,150,310,NA,NA,AMM,NA,8370000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,38403.76131,26176.0032,NA,NA,NA,38403.76131
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,190,150,200,NA,NA,AMM,NA,5700000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,26153.0991,17825.952,NA,NA,NA,26153.0991
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,200,170,130,NA,NA,AMM,NA,4420000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,20280.12246,13822.9312,NA,NA,NA,20280.12246
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,220,160,155,NA,NA,AMM,NA,5456000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,25033.56293,17062.87616,NA,NA,NA,25033.56293
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,160,155,130,NA,NA,AMM,NA,3224000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,14792.55991,10082.60864,NA,NA,NA,14792.55991
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,170,210,250,NA,NA,AMM,NA,8925000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,40950.24728,27911.688,NA,NA,NA,40950.24728
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,160,100,60,NA,NA,AMM,NA,960000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4404.73248,3002.2656,NA,NA,NA,4404.73248
HIBADR,42976,2,20-25,Ceanothus integerrimus,Shrub,150,155,95,NA,NA,AMM,NA,2208750,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10134.3259,6907.5564,NA,NA,NA,10134.3259
HIBADR,42976,2,25-30,Ceanothus integerrimus,Shrub,205,80,35,NA,NA,AMM,NA,574000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2633.662962,1795.10464,NA,NA,NA,2633.662962
HIBADR,42976,2,25-30,Ceanothus integerrimus,Shrub,205,150,80,NA,NA,AMM,NA,2460000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,11287.12698,7693.3056,NA,NA,NA,11287.12698
HIBADR,42976,2,25-30,Ceanothus integerrimus,Shrub,160,200,200,NA,NA,AMM,NA,6400000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,29364.8832,20015.104,NA,NA,NA,29364.8832
